 time,energy conservation violation
   4.1370000000004268      ,   5.7731597280508140E-015
   4.1375000000004265      ,   5.7731597280508140E-015
   4.1380000000004262      ,   5.7731597280508140E-015
   4.1385000000004259      ,   5.7731597280508140E-015
   4.1390000000004257      ,   5.9952043329758453E-015
   4.1395000000004254      ,   5.7731597280508140E-015
   4.1400000000004251      ,   6.2172489379008766E-015
   4.1405000000004248      ,   5.7731597280508140E-015
   4.1410000000004246      ,   5.9952043329758453E-015
   4.1415000000004243      ,   5.7731597280508140E-015
   4.1420000000004240      ,   5.7731597280508140E-015
   4.1425000000004237      ,   5.5511151231257827E-015
   4.1430000000004235      ,   5.5511151231257827E-015
   4.1435000000004232      ,   5.7731597280508140E-015
   4.1440000000004229      ,   5.7731597280508140E-015
   4.1445000000004226      ,   5.9952043329758453E-015
   4.1450000000004223      ,   5.7731597280508140E-015
   4.1455000000004221      ,   5.7731597280508140E-015
   4.1460000000004218      ,   5.5511151231257827E-015
   4.1465000000004215      ,   5.5511151231257827E-015
   4.1470000000004212      ,   5.1070259132757201E-015
   4.1475000000004210      ,   5.5511151231257827E-015
   4.1480000000004207      ,   5.3290705182007514E-015
   4.1485000000004204      ,   5.5511151231257827E-015
   4.1490000000004201      ,   5.3290705182007514E-015
   4.1495000000004199      ,   5.5511151231257827E-015
   4.1500000000004196      ,   5.3290705182007514E-015
   4.1505000000004193      ,   5.3290705182007514E-015
   4.1510000000004190      ,   5.3290705182007514E-015
   4.1515000000004187      ,   5.3290705182007514E-015
   4.1520000000004185      ,   5.1070259132757201E-015
   4.1525000000004182      ,   5.3290705182007514E-015
   4.1530000000004179      ,   5.1070259132757201E-015
   4.1535000000004176      ,   5.3290705182007514E-015
   4.1540000000004174      ,   5.3290705182007514E-015
   4.1545000000004171      ,   5.3290705182007514E-015
   4.1550000000004168      ,   5.3290705182007514E-015
   4.1555000000004165      ,   5.3290705182007514E-015
   4.1560000000004163      ,   5.3290705182007514E-015
   4.1565000000004160      ,   5.3290705182007514E-015
   4.1570000000004157      ,   5.3290705182007514E-015
   4.1575000000004154      ,   5.3290705182007514E-015
   4.1580000000004151      ,   5.3290705182007514E-015
   4.1585000000004149      ,   5.3290705182007514E-015
   4.1590000000004146      ,   5.3290705182007514E-015
   4.1595000000004143      ,   5.3290705182007514E-015
   4.1600000000004140      ,   5.3290705182007514E-015
   4.1605000000004138      ,   5.5511151231257827E-015
   4.1610000000004135      ,   5.3290705182007514E-015
   4.1615000000004132      ,   5.3290705182007514E-015
   4.1620000000004129      ,   5.3290705182007514E-015
   4.1625000000004126      ,   5.5511151231257827E-015
   4.1630000000004124      ,   5.3290705182007514E-015
   4.1635000000004121      ,   5.3290705182007514E-015
   4.1640000000004118      ,   5.3290705182007514E-015
   4.1645000000004115      ,   5.3290705182007514E-015
   4.1650000000004113      ,   5.5511151231257827E-015
   4.1655000000004110      ,   5.3290705182007514E-015
   4.1660000000004107      ,   5.3290705182007514E-015
   4.1665000000004104      ,   5.3290705182007514E-015
   4.1670000000004102      ,   5.3290705182007514E-015
   4.1675000000004099      ,   5.3290705182007514E-015
   4.1680000000004096      ,   5.3290705182007514E-015
   4.1685000000004093      ,   5.1070259132757201E-015
   4.1690000000004090      ,   5.3290705182007514E-015
   4.1695000000004088      ,   5.3290705182007514E-015
   4.1700000000004085      ,   5.3290705182007514E-015
   4.1705000000004082      ,   5.1070259132757201E-015
   4.1710000000004079      ,   5.1070259132757201E-015
   4.1715000000004077      ,   5.3290705182007514E-015
   4.1720000000004074      ,   5.3290705182007514E-015
   4.1725000000004071      ,   5.3290705182007514E-015
   4.1730000000004068      ,   5.3290705182007514E-015
   4.1735000000004066      ,   5.3290705182007514E-015
   4.1740000000004063      ,   5.3290705182007514E-015
   4.1745000000004060      ,   5.3290705182007514E-015
   4.1750000000004057      ,   5.3290705182007514E-015
   4.1755000000004054      ,   5.3290705182007514E-015
   4.1760000000004052      ,   5.1070259132757201E-015
   4.1765000000004049      ,   5.1070259132757201E-015
   4.1770000000004046      ,   5.3290705182007514E-015
   4.1775000000004043      ,   4.8849813083506888E-015
   4.1780000000004041      ,   5.3290705182007514E-015
   4.1785000000004038      ,   5.3290705182007514E-015
   4.1790000000004035      ,   5.1070259132757201E-015
   4.1795000000004032      ,   5.1070259132757201E-015
   4.1800000000004029      ,   5.3290705182007514E-015
   4.1805000000004027      ,   5.3290705182007514E-015
   4.1810000000004024      ,   5.1070259132757201E-015
   4.1815000000004021      ,   5.1070259132757201E-015
   4.1820000000004018      ,   5.1070259132757201E-015
   4.1825000000004016      ,   5.1070259132757201E-015
   4.1830000000004013      ,   4.8849813083506888E-015
   4.1835000000004010      ,   5.1070259132757201E-015
   4.1840000000004007      ,   5.3290705182007514E-015
   4.1845000000004005      ,   5.1070259132757201E-015
   4.1850000000004002      ,   5.1070259132757201E-015
   4.1855000000003999      ,   5.3290705182007514E-015
   4.1860000000003996      ,   5.1070259132757201E-015
   4.1865000000003993      ,   5.3290705182007514E-015
   4.1870000000003991      ,   5.5511151231257827E-015
   4.1875000000003988      ,   5.3290705182007514E-015
   4.1880000000003985      ,   5.3290705182007514E-015
   4.1885000000003982      ,   5.3290705182007514E-015
   4.1890000000003980      ,   5.3290705182007514E-015
   4.1895000000003977      ,   5.3290705182007514E-015
   4.1900000000003974      ,   5.3290705182007514E-015
   4.1905000000003971      ,   5.1070259132757201E-015
   4.1910000000003969      ,   5.3290705182007514E-015
   4.1915000000003966      ,   5.3290705182007514E-015
   4.1920000000003963      ,   5.1070259132757201E-015
   4.1925000000003960      ,   5.3290705182007514E-015
   4.1930000000003957      ,   5.3290705182007514E-015
   4.1935000000003955      ,   5.3290705182007514E-015
   4.1940000000003952      ,   5.3290705182007514E-015
   4.1945000000003949      ,   5.3290705182007514E-015
   4.1950000000003946      ,   5.5511151231257827E-015
   4.1955000000003944      ,   5.5511151231257827E-015
   4.1960000000003941      ,   5.3290705182007514E-015
   4.1965000000003938      ,   5.3290705182007514E-015
   4.1970000000003935      ,   5.1070259132757201E-015
   4.1975000000003932      ,   5.3290705182007514E-015
   4.1980000000003930      ,   5.1070259132757201E-015
   4.1985000000003927      ,   5.1070259132757201E-015
   4.1990000000003924      ,   5.3290705182007514E-015
   4.1995000000003921      ,   5.1070259132757201E-015
   4.2000000000003919      ,   5.1070259132757201E-015
   4.2005000000003916      ,   5.1070259132757201E-015
   4.2010000000003913      ,   5.1070259132757201E-015
   4.2015000000003910      ,   5.1070259132757201E-015
   4.2020000000003908      ,   5.3290705182007514E-015
   4.2025000000003905      ,   5.1070259132757201E-015
   4.2030000000003902      ,   5.1070259132757201E-015
   4.2035000000003899      ,   5.3290705182007514E-015
   4.2040000000003896      ,   4.8849813083506888E-015
   4.2045000000003894      ,   5.3290705182007514E-015
   4.2050000000003891      ,   5.3290705182007514E-015
   4.2055000000003888      ,   4.8849813083506888E-015
   4.2060000000003885      ,   5.3290705182007514E-015
   4.2065000000003883      ,   5.3290705182007514E-015
   4.2070000000003880      ,   5.3290705182007514E-015
   4.2075000000003877      ,   5.1070259132757201E-015
   4.2080000000003874      ,   5.3290705182007514E-015
   4.2085000000003872      ,   5.3290705182007514E-015
   4.2090000000003869      ,   5.3290705182007514E-015
   4.2095000000003866      ,   5.5511151231257827E-015
   4.2100000000003863      ,   5.5511151231257827E-015
   4.2105000000003860      ,   5.3290705182007514E-015
   4.2110000000003858      ,   5.3290705182007514E-015
   4.2115000000003855      ,   5.3290705182007514E-015
   4.2120000000003852      ,   5.3290705182007514E-015
   4.2125000000003849      ,   5.3290705182007514E-015
   4.2130000000003847      ,   5.3290705182007514E-015
   4.2135000000003844      ,   5.3290705182007514E-015
   4.2140000000003841      ,   5.3290705182007514E-015
   4.2145000000003838      ,   5.3290705182007514E-015
   4.2150000000003836      ,   5.1070259132757201E-015
   4.2155000000003833      ,   5.3290705182007514E-015
   4.2160000000003830      ,   5.3290705182007514E-015
   4.2165000000003827      ,   5.3290705182007514E-015
   4.2170000000003824      ,   5.3290705182007514E-015
   4.2175000000003822      ,   5.5511151231257827E-015
   4.2180000000003819      ,   5.7731597280508140E-015
   4.2185000000003816      ,   5.3290705182007514E-015
   4.2190000000003813      ,   5.3290705182007514E-015
   4.2195000000003811      ,   5.3290705182007514E-015
   4.2200000000003808      ,   5.3290705182007514E-015
   4.2205000000003805      ,   5.3290705182007514E-015
   4.2210000000003802      ,   5.5511151231257827E-015
   4.2215000000003799      ,   5.7731597280508140E-015
   4.2220000000003797      ,   5.7731597280508140E-015
   4.2225000000003794      ,   5.7731597280508140E-015
   4.2230000000003791      ,   5.5511151231257827E-015
   4.2235000000003788      ,   5.5511151231257827E-015
   4.2240000000003786      ,   5.5511151231257827E-015
   4.2245000000003783      ,   5.7731597280508140E-015
   4.2250000000003780      ,   5.9952043329758453E-015
   4.2255000000003777      ,   5.5511151231257827E-015
   4.2260000000003775      ,   5.7731597280508140E-015
   4.2265000000003772      ,   5.7731597280508140E-015
   4.2270000000003769      ,   5.7731597280508140E-015
   4.2275000000003766      ,   5.5511151231257827E-015
   4.2280000000003763      ,   5.7731597280508140E-015
   4.2285000000003761      ,   5.7731597280508140E-015
   4.2290000000003758      ,   5.9952043329758453E-015
   4.2295000000003755      ,   5.7731597280508140E-015
   4.2300000000003752      ,   5.5511151231257827E-015
   4.2305000000003750      ,   5.5511151231257827E-015
   4.2310000000003747      ,   5.7731597280508140E-015
   4.2315000000003744      ,   6.2172489379008766E-015
   4.2320000000003741      ,   5.9952043329758453E-015
   4.2325000000003739      ,   6.2172489379008766E-015
   4.2330000000003736      ,   5.7731597280508140E-015
   4.2335000000003733      ,   5.7731597280508140E-015
   4.2340000000003730      ,   5.9952043329758453E-015
   4.2345000000003727      ,   5.9952043329758453E-015
   4.2350000000003725      ,   5.9952043329758453E-015
   4.2355000000003722      ,   5.9952043329758453E-015
   4.2360000000003719      ,   5.7731597280508140E-015
   4.2365000000003716      ,   5.9952043329758453E-015
   4.2370000000003714      ,   5.7731597280508140E-015
   4.2375000000003711      ,   5.7731597280508140E-015
   4.2380000000003708      ,   5.7731597280508140E-015
   4.2385000000003705      ,   6.2172489379008766E-015
   4.2390000000003702      ,   5.9952043329758453E-015
   4.2395000000003700      ,   5.7731597280508140E-015
   4.2400000000003697      ,   5.7731597280508140E-015
   4.2405000000003694      ,   5.9952043329758453E-015
   4.2410000000003691      ,   5.5511151231257827E-015
   4.2415000000003689      ,   5.5511151231257827E-015
   4.2420000000003686      ,   5.5511151231257827E-015
   4.2425000000003683      ,   5.7731597280508140E-015
   4.2430000000003680      ,   5.9952043329758453E-015
   4.2435000000003678      ,   5.7731597280508140E-015
   4.2440000000003675      ,   5.5511151231257827E-015
   4.2445000000003672      ,   5.7731597280508140E-015
   4.2450000000003669      ,   5.3290705182007514E-015
   4.2455000000003666      ,   5.5511151231257827E-015
   4.2460000000003664      ,   5.9952043329758453E-015
   4.2465000000003661      ,   5.7731597280508140E-015
   4.2470000000003658      ,   5.5511151231257827E-015
   4.2475000000003655      ,   5.5511151231257827E-015
   4.2480000000003653      ,   5.7731597280508140E-015
   4.2485000000003650      ,   5.3290705182007514E-015
   4.2490000000003647      ,   5.3290705182007514E-015
   4.2495000000003644      ,   5.7731597280508140E-015
   4.2500000000003642      ,   5.5511151231257827E-015
   4.2505000000003639      ,   5.5511151231257827E-015
   4.2510000000003636      ,   5.3290705182007514E-015
   4.2515000000003633      ,   5.3290705182007514E-015
   4.2520000000003630      ,   5.3290705182007514E-015
   4.2525000000003628      ,   5.3290705182007514E-015
   4.2530000000003625      ,   5.3290705182007514E-015
   4.2535000000003622      ,   5.3290705182007514E-015
   4.2540000000003619      ,   5.5511151231257827E-015
   4.2545000000003617      ,   5.3290705182007514E-015
   4.2550000000003614      ,   5.3290705182007514E-015
   4.2555000000003611      ,   5.3290705182007514E-015
   4.2560000000003608      ,   5.3290705182007514E-015
   4.2565000000003606      ,   5.7731597280508140E-015
   4.2570000000003603      ,   5.3290705182007514E-015
   4.2575000000003600      ,   5.5511151231257827E-015
   4.2580000000003597      ,   5.5511151231257827E-015
   4.2585000000003594      ,   5.5511151231257827E-015
   4.2590000000003592      ,   5.3290705182007514E-015
   4.2595000000003589      ,   5.5511151231257827E-015
   4.2600000000003586      ,   5.3290705182007514E-015
   4.2605000000003583      ,   5.3290705182007514E-015
   4.2610000000003581      ,   5.3290705182007514E-015
   4.2615000000003578      ,   5.3290705182007514E-015
   4.2620000000003575      ,   5.3290705182007514E-015
   4.2625000000003572      ,   5.5511151231257827E-015
   4.2630000000003569      ,   5.3290705182007514E-015
   4.2635000000003567      ,   5.3290705182007514E-015
   4.2640000000003564      ,   5.3290705182007514E-015
   4.2645000000003561      ,   5.3290705182007514E-015
   4.2650000000003558      ,   5.5511151231257827E-015
   4.2655000000003556      ,   5.3290705182007514E-015
   4.2660000000003553      ,   5.1070259132757201E-015
   4.2665000000003550      ,   5.3290705182007514E-015
   4.2670000000003547      ,   5.3290705182007514E-015
   4.2675000000003545      ,   5.5511151231257827E-015
   4.2680000000003542      ,   5.3290705182007514E-015
   4.2685000000003539      ,   5.3290705182007514E-015
   4.2690000000003536      ,   5.3290705182007514E-015
   4.2695000000003533      ,   5.3290705182007514E-015
   4.2700000000003531      ,   5.3290705182007514E-015
   4.2705000000003528      ,   5.3290705182007514E-015
   4.2710000000003525      ,   5.5511151231257827E-015
   4.2715000000003522      ,   5.3290705182007514E-015
   4.2720000000003520      ,   5.3290705182007514E-015
   4.2725000000003517      ,   5.3290705182007514E-015
   4.2730000000003514      ,   5.5511151231257827E-015
   4.2735000000003511      ,   5.7731597280508140E-015
   4.2740000000003509      ,   5.7731597280508140E-015
   4.2745000000003506      ,   5.7731597280508140E-015
   4.2750000000003503      ,   5.3290705182007514E-015
   4.2755000000003500      ,   5.3290705182007514E-015
   4.2760000000003497      ,   5.5511151231257827E-015
   4.2765000000003495      ,   5.7731597280508140E-015
   4.2770000000003492      ,   5.3290705182007514E-015
   4.2775000000003489      ,   5.3290705182007514E-015
   4.2780000000003486      ,   5.5511151231257827E-015
   4.2785000000003484      ,   5.5511151231257827E-015
   4.2790000000003481      ,   5.3290705182007514E-015
   4.2795000000003478      ,   5.7731597280508140E-015
   4.2800000000003475      ,   5.5511151231257827E-015
   4.2805000000003472      ,   5.5511151231257827E-015
   4.2810000000003470      ,   5.7731597280508140E-015
   4.2815000000003467      ,   5.7731597280508140E-015
   4.2820000000003464      ,   5.5511151231257827E-015
   4.2825000000003461      ,   5.7731597280508140E-015
   4.2830000000003459      ,   5.5511151231257827E-015
   4.2835000000003456      ,   5.7731597280508140E-015
   4.2840000000003453      ,   5.7731597280508140E-015
   4.2845000000003450      ,   5.7731597280508140E-015
   4.2850000000003448      ,   5.3290705182007514E-015
   4.2855000000003445      ,   5.7731597280508140E-015
   4.2860000000003442      ,   5.3290705182007514E-015
   4.2865000000003439      ,   5.5511151231257827E-015
   4.2870000000003436      ,   5.3290705182007514E-015
   4.2875000000003434      ,   5.5511151231257827E-015
   4.2880000000003431      ,   5.3290705182007514E-015
   4.2885000000003428      ,   5.1070259132757201E-015
   4.2890000000003425      ,   5.3290705182007514E-015
   4.2895000000003423      ,   5.3290705182007514E-015
   4.2900000000003420      ,   5.3290705182007514E-015
   4.2905000000003417      ,   5.3290705182007514E-015
   4.2910000000003414      ,   5.3290705182007514E-015
   4.2915000000003412      ,   5.3290705182007514E-015
   4.2920000000003409      ,   5.3290705182007514E-015
   4.2925000000003406      ,   5.3290705182007514E-015
   4.2930000000003403      ,   5.3290705182007514E-015
   4.2935000000003400      ,   5.5511151231257827E-015
   4.2940000000003398      ,   5.3290705182007514E-015
   4.2945000000003395      ,   5.3290705182007514E-015
   4.2950000000003392      ,   5.1070259132757201E-015
   4.2955000000003389      ,   5.3290705182007514E-015
   4.2960000000003387      ,   5.1070259132757201E-015
   4.2965000000003384      ,   5.3290705182007514E-015
   4.2970000000003381      ,   5.1070259132757201E-015
   4.2975000000003378      ,   5.1070259132757201E-015
   4.2980000000003376      ,   5.3290705182007514E-015
   4.2985000000003373      ,   5.3290705182007514E-015
   4.2990000000003370      ,   5.3290705182007514E-015
   4.2995000000003367      ,   5.3290705182007514E-015
   4.3000000000003364      ,   5.3290705182007514E-015
   4.3005000000003362      ,   5.3290705182007514E-015
   4.3010000000003359      ,   5.3290705182007514E-015
   4.3015000000003356      ,   5.3290705182007514E-015
   4.3020000000003353      ,   5.3290705182007514E-015
   4.3025000000003351      ,   5.3290705182007514E-015
   4.3030000000003348      ,   5.3290705182007514E-015
   4.3035000000003345      ,   5.1070259132757201E-015
   4.3040000000003342      ,   5.3290705182007514E-015
   4.3045000000003339      ,   5.3290705182007514E-015
   4.3050000000003337      ,   5.1070259132757201E-015
   4.3055000000003334      ,   5.3290705182007514E-015
   4.3060000000003331      ,   5.1070259132757201E-015
   4.3065000000003328      ,   5.3290705182007514E-015
   4.3070000000003326      ,   5.3290705182007514E-015
   4.3075000000003323      ,   5.3290705182007514E-015
   4.3080000000003320      ,   5.3290705182007514E-015
   4.3085000000003317      ,   5.1070259132757201E-015
   4.3090000000003315      ,   5.3290705182007514E-015
   4.3095000000003312      ,   5.3290705182007514E-015
   4.3100000000003309      ,   5.3290705182007514E-015
   4.3105000000003306      ,   5.3290705182007514E-015
   4.3110000000003303      ,   5.3290705182007514E-015
   4.3115000000003301      ,   5.1070259132757201E-015
   4.3120000000003298      ,   5.3290705182007514E-015
   4.3125000000003295      ,   4.8849813083506888E-015
   4.3130000000003292      ,   5.3290705182007514E-015
   4.3135000000003290      ,   5.3290705182007514E-015
   4.3140000000003287      ,   5.1070259132757201E-015
   4.3145000000003284      ,   5.1070259132757201E-015
   4.3150000000003281      ,   5.3290705182007514E-015
   4.3155000000003279      ,   5.3290705182007514E-015
   4.3160000000003276      ,   5.3290705182007514E-015
   4.3165000000003273      ,   5.3290705182007514E-015
   4.3170000000003270      ,   5.3290705182007514E-015
   4.3175000000003267      ,   5.3290705182007514E-015
   4.3180000000003265      ,   5.3290705182007514E-015
   4.3185000000003262      ,   5.1070259132757201E-015
   4.3190000000003259      ,   5.3290705182007514E-015
   4.3195000000003256      ,   5.3290705182007514E-015
   4.3200000000003254      ,   5.3290705182007514E-015
   4.3205000000003251      ,   5.3290705182007514E-015
   4.3210000000003248      ,   5.3290705182007514E-015
   4.3215000000003245      ,   4.8849813083506888E-015
   4.3220000000003242      ,   4.8849813083506888E-015
   4.3225000000003240      ,   4.8849813083506888E-015
   4.3230000000003237      ,   4.8849813083506888E-015
   4.3235000000003234      ,   4.8849813083506888E-015
   4.3240000000003231      ,   5.1070259132757201E-015
   4.3245000000003229      ,   4.6629367034256575E-015
   4.3250000000003226      ,   5.1070259132757201E-015
   4.3255000000003223      ,   4.8849813083506888E-015
   4.3260000000003220      ,   4.8849813083506888E-015
   4.3265000000003218      ,   5.1070259132757201E-015
   4.3270000000003215      ,   5.1070259132757201E-015
   4.3275000000003212      ,   5.1070259132757201E-015
   4.3280000000003209      ,   5.1070259132757201E-015
   4.3285000000003206      ,   4.8849813083506888E-015
   4.3290000000003204      ,   4.8849813083506888E-015
   4.3295000000003201      ,   5.1070259132757201E-015
   4.3300000000003198      ,   4.6629367034256575E-015
   4.3305000000003195      ,   4.6629367034256575E-015
   4.3310000000003193      ,   4.6629367034256575E-015
   4.3315000000003190      ,   5.1070259132757201E-015
   4.3320000000003187      ,   4.6629367034256575E-015
   4.3325000000003184      ,   4.8849813083506888E-015
   4.3330000000003182      ,   4.8849813083506888E-015
   4.3335000000003179      ,   4.8849813083506888E-015
   4.3340000000003176      ,   4.8849813083506888E-015
   4.3345000000003173      ,   4.8849813083506888E-015
   4.3350000000003170      ,   4.8849813083506888E-015
   4.3355000000003168      ,   4.8849813083506888E-015
   4.3360000000003165      ,   5.1070259132757201E-015
   4.3365000000003162      ,   5.1070259132757201E-015
   4.3370000000003159      ,   4.8849813083506888E-015
   4.3375000000003157      ,   5.1070259132757201E-015
   4.3380000000003154      ,   5.1070259132757201E-015
   4.3385000000003151      ,   5.3290705182007514E-015
   4.3390000000003148      ,   4.8849813083506888E-015
   4.3395000000003146      ,   5.3290705182007514E-015
   4.3400000000003143      ,   5.1070259132757201E-015
   4.3405000000003140      ,   5.3290705182007514E-015
   4.3410000000003137      ,   5.3290705182007514E-015
   4.3415000000003134      ,   5.1070259132757201E-015
   4.3420000000003132      ,   5.3290705182007514E-015
   4.3425000000003129      ,   5.3290705182007514E-015
   4.3430000000003126      ,   5.3290705182007514E-015
   4.3435000000003123      ,   5.1070259132757201E-015
   4.3440000000003121      ,   5.1070259132757201E-015
   4.3445000000003118      ,   5.3290705182007514E-015
   4.3450000000003115      ,   5.1070259132757201E-015
   4.3455000000003112      ,   5.1070259132757201E-015
   4.3460000000003109      ,   5.3290705182007514E-015
   4.3465000000003107      ,   5.3290705182007514E-015
   4.3470000000003104      ,   5.3290705182007514E-015
   4.3475000000003101      ,   5.1070259132757201E-015
   4.3480000000003098      ,   5.1070259132757201E-015
   4.3485000000003096      ,   4.8849813083506888E-015
   4.3490000000003093      ,   4.6629367034256575E-015
   4.3495000000003090      ,   4.6629367034256575E-015
   4.3500000000003087      ,   4.8849813083506888E-015
   4.3505000000003085      ,   4.6629367034256575E-015
   4.3510000000003082      ,   4.8849813083506888E-015
   4.3515000000003079      ,   4.8849813083506888E-015
   4.3520000000003076      ,   4.8849813083506888E-015
   4.3525000000003073      ,   5.3290705182007514E-015
   4.3530000000003071      ,   4.6629367034256575E-015
   4.3535000000003068      ,   5.1070259132757201E-015
   4.3540000000003065      ,   4.8849813083506888E-015
   4.3545000000003062      ,   5.1070259132757201E-015
   4.3550000000003060      ,   5.3290705182007514E-015
   4.3555000000003057      ,   4.8849813083506888E-015
   4.3560000000003054      ,   4.8849813083506888E-015
   4.3565000000003051      ,   4.8849813083506888E-015
   4.3570000000003049      ,   5.1070259132757201E-015
   4.3575000000003046      ,   5.1070259132757201E-015
   4.3580000000003043      ,   5.3290705182007514E-015
   4.3585000000003040      ,   4.8849813083506888E-015
   4.3590000000003037      ,   5.1070259132757201E-015
   4.3595000000003035      ,   5.1070259132757201E-015
   4.3600000000003032      ,   4.8849813083506888E-015
   4.3605000000003029      ,   5.3290705182007514E-015
   4.3610000000003026      ,   4.8849813083506888E-015
   4.3615000000003024      ,   5.1070259132757201E-015
   4.3620000000003021      ,   4.6629367034256575E-015
   4.3625000000003018      ,   5.1070259132757201E-015
   4.3630000000003015      ,   5.1070259132757201E-015
   4.3635000000003012      ,   4.8849813083506888E-015
   4.3640000000003010      ,   4.6629367034256575E-015
   4.3645000000003007      ,   4.8849813083506888E-015
   4.3650000000003004      ,   4.8849813083506888E-015
   4.3655000000003001      ,   4.8849813083506888E-015
   4.3660000000002999      ,   5.1070259132757201E-015
   4.3665000000002996      ,   5.1070259132757201E-015
   4.3670000000002993      ,   5.1070259132757201E-015
   4.3675000000002990      ,   5.1070259132757201E-015
   4.3680000000002988      ,   5.1070259132757201E-015
   4.3685000000002985      ,   5.1070259132757201E-015
   4.3690000000002982      ,   5.1070259132757201E-015
   4.3695000000002979      ,   5.1070259132757201E-015
   4.3700000000002976      ,   5.3290705182007514E-015
   4.3705000000002974      ,   4.6629367034256575E-015
   4.3710000000002971      ,   4.8849813083506888E-015
   4.3715000000002968      ,   4.8849813083506888E-015
   4.3720000000002965      ,   5.1070259132757201E-015
   4.3725000000002963      ,   4.6629367034256575E-015
   4.3730000000002960      ,   4.8849813083506888E-015
   4.3735000000002957      ,   5.1070259132757201E-015
   4.3740000000002954      ,   5.1070259132757201E-015
   4.3745000000002952      ,   5.1070259132757201E-015
   4.3750000000002949      ,   4.6629367034256575E-015
   4.3755000000002946      ,   5.1070259132757201E-015
   4.3760000000002943      ,   5.3290705182007514E-015
   4.3765000000002940      ,   5.3290705182007514E-015
   4.3770000000002938      ,   5.1070259132757201E-015
   4.3775000000002935      ,   5.1070259132757201E-015
   4.3780000000002932      ,   5.3290705182007514E-015
   4.3785000000002929      ,   5.1070259132757201E-015
   4.3790000000002927      ,   4.8849813083506888E-015
   4.3795000000002924      ,   4.8849813083506888E-015
   4.3800000000002921      ,   5.1070259132757201E-015
   4.3805000000002918      ,   4.6629367034256575E-015
   4.3810000000002915      ,   5.1070259132757201E-015
   4.3815000000002913      ,   4.6629367034256575E-015
   4.3820000000002910      ,   4.8849813083506888E-015
   4.3825000000002907      ,   4.8849813083506888E-015
   4.3830000000002904      ,   4.4408920985006262E-015
   4.3835000000002902      ,   4.6629367034256575E-015
   4.3840000000002899      ,   5.1070259132757201E-015
   4.3845000000002896      ,   4.6629367034256575E-015
   4.3850000000002893      ,   4.8849813083506888E-015
   4.3855000000002891      ,   4.4408920985006262E-015
   4.3860000000002888      ,   4.4408920985006262E-015
   4.3865000000002885      ,   4.6629367034256575E-015
   4.3870000000002882      ,   4.8849813083506888E-015
   4.3875000000002879      ,   4.8849813083506888E-015
   4.3880000000002877      ,   4.6629367034256575E-015
   4.3885000000002874      ,   5.1070259132757201E-015
   4.3890000000002871      ,   5.1070259132757201E-015
   4.3895000000002868      ,   4.8849813083506888E-015
   4.3900000000002866      ,   5.1070259132757201E-015
   4.3905000000002863      ,   5.1070259132757201E-015
   4.3910000000002860      ,   5.1070259132757201E-015
   4.3915000000002857      ,   5.1070259132757201E-015
   4.3920000000002855      ,   5.3290705182007514E-015
   4.3925000000002852      ,   5.1070259132757201E-015
   4.3930000000002849      ,   5.1070259132757201E-015
   4.3935000000002846      ,   5.1070259132757201E-015
   4.3940000000002843      ,   5.1070259132757201E-015
   4.3945000000002841      ,   4.8849813083506888E-015
   4.3950000000002838      ,   4.8849813083506888E-015
   4.3955000000002835      ,   4.6629367034256575E-015
   4.3960000000002832      ,   4.8849813083506888E-015
   4.3965000000002830      ,   5.1070259132757201E-015
   4.3970000000002827      ,   4.6629367034256575E-015
   4.3975000000002824      ,   4.8849813083506888E-015
   4.3980000000002821      ,   4.6629367034256575E-015
   4.3985000000002819      ,   4.8849813083506888E-015
   4.3990000000002816      ,   5.1070259132757201E-015
   4.3995000000002813      ,   4.8849813083506888E-015
   4.4000000000002810      ,   4.6629367034256575E-015
   4.4005000000002807      ,   4.6629367034256575E-015
   4.4010000000002805      ,   4.6629367034256575E-015
   4.4015000000002802      ,   5.1070259132757201E-015
   4.4020000000002799      ,   5.1070259132757201E-015
   4.4025000000002796      ,   4.8849813083506888E-015
   4.4030000000002794      ,   5.1070259132757201E-015
   4.4035000000002791      ,   4.8849813083506888E-015
   4.4040000000002788      ,   4.6629367034256575E-015
   4.4045000000002785      ,   5.1070259132757201E-015
   4.4050000000002782      ,   4.6629367034256575E-015
   4.4055000000002780      ,   4.4408920985006262E-015
   4.4060000000002777      ,   4.4408920985006262E-015
   4.4065000000002774      ,   4.8849813083506888E-015
   4.4070000000002771      ,   4.8849813083506888E-015
   4.4075000000002769      ,   4.4408920985006262E-015
   4.4080000000002766      ,   4.4408920985006262E-015
   4.4085000000002763      ,   4.6629367034256575E-015
   4.4090000000002760      ,   4.6629367034256575E-015
   4.4095000000002758      ,   4.6629367034256575E-015
   4.4100000000002755      ,   4.4408920985006262E-015
   4.4105000000002752      ,   4.6629367034256575E-015
   4.4110000000002749      ,   4.6629367034256575E-015
   4.4115000000002746      ,   4.4408920985006262E-015
   4.4120000000002744      ,   4.4408920985006262E-015
   4.4125000000002741      ,   4.6629367034256575E-015
   4.4130000000002738      ,   4.6629367034256575E-015
   4.4135000000002735      ,   4.4408920985006262E-015
   4.4140000000002733      ,   4.4408920985006262E-015
   4.4145000000002730      ,   4.4408920985006262E-015
   4.4150000000002727      ,   4.8849813083506888E-015
   4.4155000000002724      ,   4.8849813083506888E-015
   4.4160000000002722      ,   4.6629367034256575E-015
